Epoch,Train Loss,Validation Loss,Train Size,Validation Size,Timestamp
1,1.076338529586792,1.0901850461959839,20000,3000,2025-04-09 09:39:42
2,1.0631486177444458,1.0768401622772217,20000,3000,2025-04-09 09:39:42
3,1.0501480102539062,1.0636823177337646,20000,3000,2025-04-09 09:39:42
4,1.0373272895812988,1.05070161819458,20000,3000,2025-04-09 09:39:42
5,1.0246795415878296,1.0378906726837158,20000,3000,2025-04-09 09:39:42
6,1.012198805809021,1.0252426862716675,20000,3000,2025-04-09 09:39:42
7,0.9998787045478821,1.012750506401062,20000,3000,2025-04-09 09:39:42
8,0.9877117276191711,1.0004067420959473,20000,3000,2025-04-09 09:39:42
9,0.9756904244422913,0.988198459148407,20000,3000,2025-04-09 09:39:42
10,0.9638046622276306,0.9761190414428711,20000,3000,2025-04-09 09:39:42
11,0.9520449638366699,0.964160144329071,20000,3000,2025-04-09 09:39:42
12,0.940401554107666,0.9523095488548279,20000,3000,2025-04-09 09:39:42
13,0.9288638830184937,0.9405569434165955,20000,3000,2025-04-09 09:39:42
14,0.9174200296401978,0.9288884997367859,20000,3000,2025-04-09 09:39:42
15,0.9060606360435486,0.9172972440719604,20000,3000,2025-04-09 09:39:42
16,0.8947757482528687,0.905771791934967,20000,3000,2025-04-09 09:39:42
17,0.8835538029670715,0.8943006992340088,20000,3000,2025-04-09 09:39:42
18,0.8723839521408081,0.8828715682029724,20000,3000,2025-04-09 09:39:42
19,0.861255943775177,0.8714737892150879,20000,3000,2025-04-09 09:39:42
20,0.8501596450805664,0.8600967526435852,20000,3000,2025-04-09 09:39:42
21,0.8390853404998779,0.8487328886985779,20000,3000,2025-04-09 09:39:42
22,0.8280224204063416,0.8373711109161377,20000,3000,2025-04-09 09:39:42
23,0.8169631958007812,0.8260022401809692,20000,3000,2025-04-09 09:39:42
24,0.8058989644050598,0.8146199584007263,20000,3000,2025-04-09 09:39:42
25,0.7948226928710938,0.8032155632972717,20000,3000,2025-04-09 09:39:42
26,0.7837279438972473,0.791784405708313,20000,3000,2025-04-09 09:39:42
27,0.7726089358329773,0.7803223729133606,20000,3000,2025-04-09 09:39:42
28,0.7614607214927673,0.7688241004943848,20000,3000,2025-04-09 09:39:42
29,0.7502784729003906,0.7572857737541199,20000,3000,2025-04-09 09:39:42
30,0.7390583157539368,0.7457053661346436,20000,3000,2025-04-09 09:39:42
31,0.7277967929840088,0.7340795993804932,20000,3000,2025-04-09 09:39:42
32,0.7164915800094604,0.7224077582359314,20000,3000,2025-04-09 09:39:42
33,0.7051401734352112,0.7106897234916687,20000,3000,2025-04-09 09:39:42
34,0.6937423944473267,0.6989205479621887,20000,3000,2025-04-09 09:39:42
35,0.6822972893714905,0.6871010065078735,20000,3000,2025-04-09 09:39:42
36,0.6708055734634399,0.6752350330352783,20000,3000,2025-04-09 09:39:42
37,0.6592696309089661,0.6633254289627075,20000,3000,2025-04-09 09:39:42
38,0.647691011428833,0.6513748168945312,20000,3000,2025-04-09 09:39:42
39,0.6360719799995422,0.6393840909004211,20000,3000,2025-04-09 09:39:42
40,0.6244161128997803,0.6273560523986816,20000,3000,2025-04-09 09:39:42
41,0.6127263307571411,0.6152966618537903,20000,3000,2025-04-09 09:39:42
42,0.6010068655014038,0.6032140851020813,20000,3000,2025-04-09 09:39:42
43,0.5892626047134399,0.5911132097244263,20000,3000,2025-04-09 09:39:42
44,0.577498733997345,0.5789967179298401,20000,3000,2025-04-09 09:39:42
45,0.5657214522361755,0.5668728351593018,20000,3000,2025-04-09 09:39:42
46,0.5539373159408569,0.5547484159469604,20000,3000,2025-04-09 09:39:43
47,0.542153000831604,0.5426286458969116,20000,3000,2025-04-09 09:39:43
48,0.530375599861145,0.5305231809616089,20000,3000,2025-04-09 09:39:43
49,0.5186120271682739,0.5184412002563477,20000,3000,2025-04-09 09:39:43
50,0.5068702101707458,0.5063877701759338,20000,3000,2025-04-09 09:39:43
