Epoch,Train Loss,Validation Loss,Train Size,Validation Size,Timestamp
1,0.9901119470596313,1.0523035526275635,100,15,2025-04-09 13:09:16
2,0.9767791032791138,1.0415005683898926,100,15,2025-04-09 13:09:16
3,0.9636502265930176,1.0308256149291992,100,15,2025-04-09 13:09:16
4,0.9507153034210205,1.0202624797821045,100,15,2025-04-09 13:09:16
5,0.9379684925079346,1.0097688436508179,100,15,2025-04-09 13:09:16
6,0.925392210483551,0.9993678331375122,100,15,2025-04-09 13:09:16
7,0.9129934906959534,0.9891044497489929,100,15,2025-04-09 13:09:16
8,0.9007718563079834,0.9789177775382996,100,15,2025-04-09 13:09:16
9,0.8887115716934204,0.9688035249710083,100,15,2025-04-09 13:09:16
10,0.8767995834350586,0.9587725400924683,100,15,2025-04-09 13:09:16
11,0.8650256395339966,0.9487848877906799,100,15,2025-04-09 13:09:16
12,0.8533850908279419,0.9387937784194946,100,15,2025-04-09 13:09:16
13,0.8418639302253723,0.9288426041603088,100,15,2025-04-09 13:09:16
14,0.8304492831230164,0.9189209938049316,100,15,2025-04-09 13:09:16
15,0.8191235065460205,0.9090234637260437,100,15,2025-04-09 13:09:16
16,0.8078843355178833,0.899169921875,100,15,2025-04-09 13:09:16
17,0.7967337369918823,0.8893385529518127,100,15,2025-04-09 13:09:16
18,0.7856708765029907,0.8795024156570435,100,15,2025-04-09 13:09:16
19,0.7746821641921997,0.869631290435791,100,15,2025-04-09 13:09:16
20,0.7637619376182556,0.8597345352172852,100,15,2025-04-09 13:09:16
21,0.752910315990448,0.8497990369796753,100,15,2025-04-09 13:09:16
22,0.7421093583106995,0.8398217558860779,100,15,2025-04-09 13:09:16
23,0.7313403487205505,0.8298001289367676,100,15,2025-04-09 13:09:16
24,0.7205755710601807,0.819729745388031,100,15,2025-04-09 13:09:16
25,0.7098352313041687,0.8095680475234985,100,15,2025-04-09 13:09:16
26,0.6991128921508789,0.7993568181991577,100,15,2025-04-09 13:09:16
27,0.6884034872055054,0.7890720963478088,100,15,2025-04-09 13:09:16
28,0.6776978969573975,0.778734028339386,100,15,2025-04-09 13:09:16
29,0.6669976115226746,0.7683445811271667,100,15,2025-04-09 13:09:16
30,0.6563031673431396,0.757903516292572,100,15,2025-04-09 13:09:16
31,0.6456112265586853,0.7473933100700378,100,15,2025-04-09 13:09:16
32,0.6349119544029236,0.7368026971817017,100,15,2025-04-09 13:09:16
33,0.6241957545280457,0.7261387705802917,100,15,2025-04-09 13:09:16
34,0.6134742498397827,0.7153981328010559,100,15,2025-04-09 13:09:16
35,0.6027460694313049,0.7045959234237671,100,15,2025-04-09 13:09:16
36,0.591996431350708,0.6937140822410583,100,15,2025-04-09 13:09:16
37,0.5812176465988159,0.6827763319015503,100,15,2025-04-09 13:09:16
38,0.570421040058136,0.6718301773071289,100,15,2025-04-09 13:09:16
39,0.5596150159835815,0.660835325717926,100,15,2025-04-09 13:09:16
40,0.5488090515136719,0.6497780680656433,100,15,2025-04-09 13:09:16
41,0.5379981398582458,0.6386668682098389,100,15,2025-04-09 13:09:16
42,0.5271795392036438,0.6275153160095215,100,15,2025-04-09 13:09:16
43,0.516351580619812,0.6163211464881897,100,15,2025-04-09 13:09:16
44,0.5055211782455444,0.6050860285758972,100,15,2025-04-09 13:09:16
45,0.49469465017318726,0.5938296914100647,100,15,2025-04-09 13:09:16
46,0.4838826656341553,0.5825498104095459,100,15,2025-04-09 13:09:16
47,0.473091721534729,0.5712456703186035,100,15,2025-04-09 13:09:16
48,0.46233803033828735,0.5599207282066345,100,15,2025-04-09 13:09:16
49,0.4516138434410095,0.5485696196556091,100,15,2025-04-09 13:09:16
50,0.44092848896980286,0.5371837615966797,100,15,2025-04-09 13:09:16
