Epoch,Train Loss,Validation Loss,Train Size,Validation Size,Timestamp
1,1.049668550491333,1.0392496585845947,50000,7500,2025-04-15 13:14:20
2,1.0346776247024536,1.0242981910705566,50000,7500,2025-04-15 13:14:20
3,1.0199010372161865,1.0095585584640503,50000,7500,2025-04-15 13:14:20
4,1.0053315162658691,0.9950147867202759,50000,7500,2025-04-15 13:14:20
5,0.9909576177597046,0.9806548357009888,50000,7500,2025-04-15 13:14:20
6,0.9767662286758423,0.966465175151825,50000,7500,2025-04-15 13:14:20
7,0.9627447128295898,0.9524351358413696,50000,7500,2025-04-15 13:14:20
8,0.9488816857337952,0.9385545253753662,50000,7500,2025-04-15 13:14:20
9,0.9351653456687927,0.9248104095458984,50000,7500,2025-04-15 13:14:20
10,0.9215850234031677,0.9111936092376709,50000,7500,2025-04-15 13:14:20
11,0.9081310629844666,0.8976961374282837,50000,7500,2025-04-15 13:14:20
12,0.8947933316230774,0.8843061923980713,50000,7500,2025-04-15 13:14:20
13,0.881561279296875,0.871012806892395,50000,7500,2025-04-15 13:14:20
14,0.8684245347976685,0.8578057885169983,50000,7500,2025-04-15 13:14:20
15,0.8553744554519653,0.8446779251098633,50000,7500,2025-04-15 13:14:20
16,0.8424022197723389,0.8316197991371155,50000,7500,2025-04-15 13:14:20
17,0.8294995427131653,0.8186226487159729,50000,7500,2025-04-15 13:14:20
18,0.8166574239730835,0.8056809306144714,50000,7500,2025-04-15 13:14:20
19,0.8038684129714966,0.7927870750427246,50000,7500,2025-04-15 13:14:20
20,0.7911263108253479,0.7799340486526489,50000,7500,2025-04-15 13:14:20
21,0.7784255146980286,0.7671185731887817,50000,7500,2025-04-15 13:14:20
22,0.7657598853111267,0.7543368339538574,50000,7500,2025-04-15 13:14:20
23,0.7531259655952454,0.7415853142738342,50000,7500,2025-04-15 13:14:20
24,0.7405195832252502,0.7288596630096436,50000,7500,2025-04-15 13:14:20
25,0.7279375195503235,0.7161588668823242,50000,7500,2025-04-15 13:14:20
26,0.7153781056404114,0.7034810185432434,50000,7500,2025-04-15 13:14:20
27,0.7028400897979736,0.6908273100852966,50000,7500,2025-04-15 13:14:20
28,0.6903225183486938,0.6781968474388123,50000,7500,2025-04-15 13:14:20
29,0.6778264045715332,0.6655895113945007,50000,7500,2025-04-15 13:14:20
30,0.6653518080711365,0.6530067920684814,50000,7500,2025-04-15 13:14:20
31,0.6528999209403992,0.6404509544372559,50000,7500,2025-04-15 13:14:20
32,0.6404733061790466,0.6279231309890747,50000,7500,2025-04-15 13:14:20
33,0.6280736327171326,0.6154260635375977,50000,7500,2025-04-15 13:14:20
34,0.6157045364379883,0.6029646396636963,50000,7500,2025-04-15 13:14:20
35,0.6033693552017212,0.5905443429946899,50000,7500,2025-04-15 13:14:20
