Epoch,Train Loss,Validation Loss,Train Size,Validation Size,Timestamp
1,1.0328776836395264,1.0406841039657593,20000,3000,2025-04-09 09:40:37
2,1.0188713073730469,1.0266711711883545,20000,3000,2025-04-09 09:40:37
3,1.0050300359725952,1.0128105878829956,20000,3000,2025-04-09 09:40:37
4,0.9913482069969177,0.999102771282196,20000,3000,2025-04-09 09:40:37
5,0.9778215289115906,0.9855407476425171,20000,3000,2025-04-09 09:40:37
6,0.9644457697868347,0.9721153378486633,20000,3000,2025-04-09 09:40:37
7,0.9512124061584473,0.9588220119476318,20000,3000,2025-04-09 09:40:37
8,0.9381154179573059,0.9456508755683899,20000,3000,2025-04-09 09:40:37
9,0.9251461029052734,0.9325949549674988,20000,3000,2025-04-09 09:40:37
10,0.9122955799102783,0.9196431636810303,20000,3000,2025-04-09 09:40:37
11,0.8995566368103027,0.9067889451980591,20000,3000,2025-04-09 09:40:37
12,0.8869196176528931,0.8940241932868958,20000,3000,2025-04-09 09:40:37
13,0.8743763566017151,0.8813427090644836,20000,3000,2025-04-09 09:40:37
14,0.8619190454483032,0.8687330484390259,20000,3000,2025-04-09 09:40:37
15,0.8495385050773621,0.8561893701553345,20000,3000,2025-04-09 09:40:37
16,0.8372277617454529,0.843703031539917,20000,3000,2025-04-09 09:40:37
17,0.8249788880348206,0.8312663435935974,20000,3000,2025-04-09 09:40:37
18,0.8127842545509338,0.8188740611076355,20000,3000,2025-04-09 09:40:37
19,0.8006362915039062,0.8065176606178284,20000,3000,2025-04-09 09:40:37
20,0.7885279655456543,0.7941915988922119,20000,3000,2025-04-09 09:40:37
21,0.7764530181884766,0.7818881869316101,20000,3000,2025-04-09 09:40:37
22,0.7644047141075134,0.769601583480835,20000,3000,2025-04-09 09:40:37
23,0.7523768544197083,0.7573269009590149,20000,3000,2025-04-09 09:40:37
24,0.7403650879859924,0.7450565695762634,20000,3000,2025-04-09 09:40:37
25,0.7283636331558228,0.7327861785888672,20000,3000,2025-04-09 09:40:37
26,0.7163686752319336,0.720514714717865,20000,3000,2025-04-09 09:40:37
27,0.7043768167495728,0.7082391381263733,20000,3000,2025-04-09 09:40:37
28,0.6923846006393433,0.6959584951400757,20000,3000,2025-04-09 09:40:37
29,0.6803901195526123,0.6836721301078796,20000,3000,2025-04-09 09:40:37
30,0.66839200258255,0.6713794469833374,20000,3000,2025-04-09 09:40:37
31,0.6563881635665894,0.6590783596038818,20000,3000,2025-04-09 09:40:37
32,0.6443784236907959,0.6467686891555786,20000,3000,2025-04-09 09:40:37
33,0.6323626041412354,0.6344484686851501,20000,3000,2025-04-09 09:40:37
34,0.6203413009643555,0.6221190690994263,20000,3000,2025-04-09 09:40:37
35,0.6083154678344727,0.6097846627235413,20000,3000,2025-04-09 09:40:37
36,0.596286952495575,0.5974492430686951,20000,3000,2025-04-09 09:40:38
37,0.5842582583427429,0.5851119756698608,20000,3000,2025-04-09 09:40:38
38,0.5722319483757019,0.5727778077125549,20000,3000,2025-04-09 09:40:38
39,0.5602121949195862,0.5604509115219116,20000,3000,2025-04-09 09:40:38
40,0.5482035875320435,0.5481358766555786,20000,3000,2025-04-09 09:40:38
41,0.5362107157707214,0.535837709903717,20000,3000,2025-04-09 09:40:38
42,0.5242381691932678,0.5235636234283447,20000,3000,2025-04-09 09:40:38
43,0.5122911334037781,0.5113199353218079,20000,3000,2025-04-09 09:40:38
44,0.5003770589828491,0.49911263585090637,20000,3000,2025-04-09 09:40:38
45,0.48850217461586,0.48695069551467896,20000,3000,2025-04-09 09:40:38
46,0.4766716957092285,0.4748382568359375,20000,3000,2025-04-09 09:40:38
47,0.46489274501800537,0.4627845585346222,20000,3000,2025-04-09 09:40:38
48,0.45317304134368896,0.4507991075515747,20000,3000,2025-04-09 09:40:38
49,0.44152021408081055,0.43888649344444275,20000,3000,2025-04-09 09:40:38
50,0.4299412667751312,0.4270569086074829,20000,3000,2025-04-09 09:40:38
51,0.41844457387924194,0.41531816124916077,20000,3000,2025-04-09 09:40:38
52,0.4070386588573456,0.4036792814731598,20000,3000,2025-04-09 09:40:38
53,0.3957318961620331,0.39214667677879333,20000,3000,2025-04-09 09:40:38
54,0.3845329284667969,0.38073065876960754,20000,3000,2025-04-09 09:40:38
55,0.37344953417778015,0.36944103240966797,20000,3000,2025-04-09 09:40:38
56,0.36249011754989624,0.3582872152328491,20000,3000,2025-04-09 09:40:38
57,0.3516625165939331,0.3472787141799927,20000,3000,2025-04-09 09:40:38
58,0.34097546339035034,0.336423397064209,20000,3000,2025-04-09 09:40:38
59,0.3304363191127777,0.3257285952568054,20000,3000,2025-04-09 09:40:38
60,0.32005220651626587,0.3152022063732147,20000,3000,2025-04-09 09:40:38
61,0.30983108282089233,0.30485057830810547,20000,3000,2025-04-09 09:40:38
62,0.2997799515724182,0.2946827709674835,20000,3000,2025-04-09 09:40:38
63,0.28990525007247925,0.2847055196762085,20000,3000,2025-04-09 09:40:38
64,0.28021350502967834,0.27492430806159973,20000,3000,2025-04-09 09:40:38
65,0.2707112729549408,0.2653443515300751,20000,3000,2025-04-09 09:40:38
66,0.2614041268825531,0.25597083568573,20000,3000,2025-04-09 09:40:38
67,0.2522968053817749,0.24680936336517334,20000,3000,2025-04-09 09:40:38
68,0.24339406192302704,0.2378651350736618,20000,3000,2025-04-09 09:40:38
69,0.23469913005828857,0.2291426658630371,20000,3000,2025-04-09 09:40:38
70,0.22621658444404602,0.22064532339572906,20000,3000,2025-04-09 09:40:38
71,0.21794921159744263,0.21237587928771973,20000,3000,2025-04-09 09:40:38
72,0.20989960432052612,0.2043359875679016,20000,3000,2025-04-09 09:40:38
73,0.20207002758979797,0.19652831554412842,20000,3000,2025-04-09 09:40:38
74,0.19446206092834473,0.18895307183265686,20000,3000,2025-04-09 09:40:38
75,0.1870766580104828,0.18160876631736755,20000,3000,2025-04-09 09:40:38
76,0.17991501092910767,0.17449766397476196,20000,3000,2025-04-09 09:40:38
77,0.17297706007957458,0.16761994361877441,20000,3000,2025-04-09 09:40:38
78,0.166262686252594,0.160975843667984,20000,3000,2025-04-09 09:40:38
79,0.15977096557617188,0.15456295013427734,20000,3000,2025-04-09 09:40:38
80,0.15350088477134705,0.14838063716888428,20000,3000,2025-04-09 09:40:38
81,0.14745081961154938,0.14242683351039886,20000,3000,2025-04-09 09:40:38
82,0.14161887764930725,0.1366991102695465,20000,3000,2025-04-09 09:40:38
83,0.13600324094295502,0.1311943084001541,20000,3000,2025-04-09 09:40:38
84,0.13060101866722107,0.1259087324142456,20000,3000,2025-04-09 09:40:38
85,0.12540903687477112,0.12083863466978073,20000,3000,2025-04-09 09:40:38
86,0.12042370438575745,0.11597955971956253,20000,3000,2025-04-09 09:40:38
87,0.11564139276742935,0.11132652312517166,20000,3000,2025-04-09 09:40:38
88,0.11105810105800629,0.10687527060508728,20000,3000,2025-04-09 09:40:38
89,0.10666965693235397,0.10262113064527512,20000,3000,2025-04-09 09:40:38
90,0.10247142612934113,0.09855926781892776,20000,3000,2025-04-09 09:40:38
91,0.09845852106809616,0.09468425065279007,20000,3000,2025-04-09 09:40:38
92,0.09462598711252213,0.09098983556032181,20000,3000,2025-04-09 09:40:38
93,0.09096856415271759,0.08747035264968872,20000,3000,2025-04-09 09:40:38
94,0.08748109638690948,0.08411989361047745,20000,3000,2025-04-09 09:40:38
95,0.08415781706571579,0.08093266934156418,20000,3000,2025-04-09 09:40:38
96,0.08099298924207687,0.07790250331163406,20000,3000,2025-04-09 09:40:38
97,0.0779808759689331,0.07502300292253494,20000,3000,2025-04-09 09:40:38
98,0.07511585205793381,0.07228806614875793,20000,3000,2025-04-09 09:40:38
99,0.0723920539021492,0.06969121843576431,20000,3000,2025-04-09 09:40:38
100,0.06980367004871368,0.06722623854875565,20000,3000,2025-04-09 09:40:38
101,0.06734485179185867,0.06488721072673798,20000,3000,2025-04-09 09:40:38
102,0.06500974297523499,0.06266807019710541,20000,3000,2025-04-09 09:40:38
103,0.06279276311397552,0.06056289002299309,20000,3000,2025-04-09 09:40:38
104,0.060688309371471405,0.05856608226895332,20000,3000,2025-04-09 09:40:38
105,0.058690883219242096,0.05667220056056976,20000,3000,2025-04-09 09:40:38
106,0.056795116513967514,0.05487603321671486,20000,3000,2025-04-09 09:40:38
107,0.05499587953090668,0.05317249149084091,20000,3000,2025-04-09 09:40:38
108,0.05328834056854248,0.051556359976530075,20000,3000,2025-04-09 09:40:38
109,0.05166762322187424,0.050023145973682404,20000,3000,2025-04-09 09:40:38
110,0.050129037350416183,0.04856833070516586,20000,3000,2025-04-09 09:40:38
111,0.048668358474969864,0.047187332063913345,20000,3000,2025-04-09 09:40:38
