Epoch,Train Loss,Validation Loss,Train Size,Validation Size,Timestamp
1,1.041789174079895,1.0345077514648438,50000,7500,2025-04-11 15:57:48
2,1.0270612239837646,1.0198853015899658,50000,7500,2025-04-11 15:57:48
3,1.0125325918197632,1.0054579973220825,50000,7500,2025-04-11 15:57:48
4,0.9981967806816101,0.9912168979644775,50000,7500,2025-04-11 15:57:48
5,0.9840460419654846,0.9771535992622375,50000,7500,2025-04-11 15:57:48
6,0.9700729250907898,0.9632645845413208,50000,7500,2025-04-11 15:57:48
7,0.9562711715698242,0.9495421051979065,50000,7500,2025-04-11 15:57:48
8,0.9426345825195312,0.9359771609306335,50000,7500,2025-04-11 15:57:48
9,0.9291560053825378,0.9225618839263916,50000,7500,2025-04-11 15:57:48
10,0.9158271551132202,0.9092884063720703,50000,7500,2025-04-11 15:57:48
11,0.9026384949684143,0.896146297454834,50000,7500,2025-04-11 15:57:48
12,0.8895816206932068,0.8831279277801514,50000,7500,2025-04-11 15:57:48
13,0.8766458630561829,0.8702226281166077,50000,7500,2025-04-11 15:57:48
14,0.8638216257095337,0.8574191927909851,50000,7500,2025-04-11 15:57:48
15,0.8510985970497131,0.8447091579437256,50000,7500,2025-04-11 15:57:48
16,0.8384667634963989,0.8320814967155457,50000,7500,2025-04-11 15:57:48
17,0.8259159922599792,0.8195258378982544,50000,7500,2025-04-11 15:57:48
18,0.8134369850158691,0.8070340156555176,50000,7500,2025-04-11 15:57:48
19,0.8010210990905762,0.7945980429649353,50000,7500,2025-04-11 15:57:48
20,0.7886599898338318,0.7822102904319763,50000,7500,2025-04-11 15:57:48
21,0.7763461470603943,0.7698637843132019,50000,7500,2025-04-11 15:57:48
22,0.7640722990036011,0.757551908493042,50000,7500,2025-04-11 15:57:48
23,0.7518319487571716,0.7452681660652161,50000,7500,2025-04-11 15:57:49
24,0.7396191358566284,0.7330076694488525,50000,7500,2025-04-11 15:57:49
25,0.7274276614189148,0.7207637429237366,50000,7500,2025-04-11 15:57:49
26,0.7152531147003174,0.7085316181182861,50000,7500,2025-04-11 15:57:49
27,0.7030915021896362,0.6963073015213013,50000,7500,2025-04-11 15:57:49
28,0.6909398436546326,0.6840876936912537,50000,7500,2025-04-11 15:57:49
29,0.6787945628166199,0.6718717217445374,50000,7500,2025-04-11 15:57:49
30,0.6666536331176758,0.6596580147743225,50000,7500,2025-04-11 15:57:49
31,0.6545156836509705,0.6474451422691345,50000,7500,2025-04-11 15:57:49
32,0.6423800587654114,0.6352337598800659,50000,7500,2025-04-11 15:57:49
33,0.6302469372749329,0.6230255365371704,50000,7500,2025-04-11 15:57:49
34,0.6181179285049438,0.6108196973800659,50000,7500,2025-04-11 15:57:49
35,0.6059941649436951,0.598619282245636,50000,7500,2025-04-11 15:57:49
36,0.5938771367073059,0.5864282846450806,50000,7500,2025-04-11 15:57:49
37,0.5817698240280151,0.574248731136322,50000,7500,2025-04-11 15:57:49
38,0.5696761608123779,0.5620851516723633,50000,7500,2025-04-11 15:57:49
39,0.5576006174087524,0.5499419569969177,50000,7500,2025-04-11 15:57:49
40,0.5455471277236938,0.5378263592720032,50000,7500,2025-04-11 15:57:49
41,0.5335209965705872,0.5257426500320435,50000,7500,2025-04-11 15:57:49
42,0.5215280652046204,0.513696014881134,50000,7500,2025-04-11 15:57:49
43,0.5095743536949158,0.5016934275627136,50000,7500,2025-04-11 15:57:49
44,0.4976658821105957,0.4897403419017792,50000,7500,2025-04-11 15:57:49
45,0.485809862613678,0.4778434932231903,50000,7500,2025-04-11 15:57:49
46,0.4740139842033386,0.4660116136074066,50000,7500,2025-04-11 15:57:49
47,0.46228545904159546,0.4542528986930847,50000,7500,2025-04-11 15:57:49
48,0.45063209533691406,0.44257625937461853,50000,7500,2025-04-11 15:57:49
49,0.4390614330768585,0.4309893548488617,50000,7500,2025-04-11 15:57:49
50,0.4275810122489929,0.41949909925460815,50000,7500,2025-04-11 15:57:49
51,0.4161994755268097,0.4081142246723175,50000,7500,2025-04-11 15:57:49
52,0.4049255847930908,0.39684316515922546,50000,7500,2025-04-11 15:57:49
53,0.39376652240753174,0.3856942355632782,50000,7500,2025-04-11 15:57:49
54,0.3827299177646637,0.3746740221977234,50000,7500,2025-04-11 15:57:49
55,0.3718234896659851,0.36379167437553406,50000,7500,2025-04-11 15:57:49
56,0.3610551655292511,0.35305526852607727,50000,7500,2025-04-11 15:57:49
57,0.35043174028396606,0.34247124195098877,50000,7500,2025-04-11 15:57:49
58,0.3399600684642792,0.33204591274261475,50000,7500,2025-04-11 15:57:49
59,0.3296469748020172,0.3217858374118805,50000,7500,2025-04-11 15:57:49
60,0.31949925422668457,0.311697781085968,50000,7500,2025-04-11 15:57:49
61,0.3095225691795349,0.30178743600845337,50000,7500,2025-04-11 15:57:49
62,0.29972246289253235,0.2920600473880768,50000,7500,2025-04-11 15:57:49
63,0.29010459780693054,0.2825203239917755,50000,7500,2025-04-11 15:57:49
64,0.2806730270385742,0.27317357063293457,50000,7500,2025-04-11 15:57:49
65,0.2714318335056305,0.2640233039855957,50000,7500,2025-04-11 15:57:49
66,0.2623845934867859,0.2550732493400574,50000,7500,2025-04-11 15:57:49
67,0.2535351514816284,0.24632768332958221,50000,7500,2025-04-11 15:57:49
68,0.24488615989685059,0.23778824508190155,50000,7500,2025-04-11 15:57:50
69,0.2364407181739807,0.22945699095726013,50000,7500,2025-04-11 15:57:50
70,0.228201225399971,0.2213355451822281,50000,7500,2025-04-11 15:57:50
71,0.22016951441764832,0.21342559158802032,50000,7500,2025-04-11 15:57:50
72,0.21234694123268127,0.20572879910469055,50000,7500,2025-04-11 15:57:50
73,0.20473462343215942,0.19824540615081787,50000,7500,2025-04-11 15:57:50
74,0.19733285903930664,0.1909763365983963,50000,7500,2025-04-11 15:57:50
75,0.19014225900173187,0.1839212030172348,50000,7500,2025-04-11 15:57:50
76,0.1831625998020172,0.1770796924829483,50000,7500,2025-04-11 15:57:50
77,0.17639349400997162,0.17045104503631592,50000,7500,2025-04-11 15:57:50
78,0.16983382403850555,0.16403403878211975,50000,7500,2025-04-11 15:57:50
79,0.16348259150981903,0.15782713890075684,50000,7500,2025-04-11 15:57:50
80,0.15733829140663147,0.1518286019563675,50000,7500,2025-04-11 15:57:50
81,0.15139926970005035,0.14603619277477264,50000,7500,2025-04-11 15:57:50
82,0.1456635594367981,0.14044812321662903,50000,7500,2025-04-11 15:57:50
83,0.14012885093688965,0.13506154716014862,50000,7500,2025-04-11 15:57:50
84,0.13479244709014893,0.1298731416463852,50000,7500,2025-04-11 15:57:50
85,0.12965136766433716,0.12487953901290894,50000,7500,2025-04-11 15:57:50
86,0.124702088534832,0.1200777068734169,50000,7500,2025-04-11 15:57:50
87,0.11994138360023499,0.11546383053064346,50000,7500,2025-04-11 15:57:50
88,0.11536559462547302,0.11103364825248718,50000,7500,2025-04-11 15:57:50
89,0.11097053438425064,0.10678272694349289,50000,7500,2025-04-11 15:57:50
90,0.10675202310085297,0.10270669311285019,50000,7500,2025-04-11 15:57:50
91,0.10270582884550095,0.09880051761865616,50000,7500,2025-04-11 15:57:50
92,0.09882733225822449,0.09505970031023026,50000,7500,2025-04-11 15:57:50
93,0.09511180967092514,0.09147905558347702,50000,7500,2025-04-11 15:57:50
94,0.09155432134866714,0.0880536213517189,50000,7500,2025-04-11 15:57:50
95,0.08814964443445206,0.08477797359228134,50000,7500,2025-04-11 15:57:50
96,0.08489274233579636,0.08164678514003754,50000,7500,2025-04-11 15:57:50
97,0.08177845180034637,0.0786547064781189,50000,7500,2025-04-11 15:57:50
98,0.07880150526762009,0.07579626888036728,50000,7500,2025-04-11 15:57:50
99,0.07595649361610413,0.0730661004781723,50000,7500,2025-04-11 15:57:50
100,0.07323800027370453,0.07045884430408478,50000,7500,2025-04-11 15:57:50
